order_id,date_raw,order_date,date_format_source,order_year,order_month,order_month_start,order_month_name,order_day_name,item_name,item_type,item_price,quantity,transaction_amount,expected_transaction_amount,transaction_amount_matches_expected,transaction_type,missing_transaction_type_flag,received_by,received_by_is_ambiguous_flag,time_of_sale,parsed_date_missing_flag,duplicate_order_id_flag,has_any_quality_flag
829,9/19/2022,2022-09-19,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,6,240,240,True,Cash,False,Mr.,True,Night,False,False,False
830,11/28/2022,2022-11-28,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Cold coffee,Beverages,40,9,360,360,True,Unknown,True,Mr.,True,Night,False,False,True
831,08-01-2022,2022-01-08,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Saturday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mrs.,True,Morning,False,False,False
832,06-06-2022,2022-06-06,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mr.,True,Morning,False,False,False
833,09-01-2022,2022-01-09,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Sunday,Panipuri,Fastfood,20,2,40,40,True,Online,False,Mrs.,True,Evening,False,False,False
834,5/25/2022,2022-05-25,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mr.,True,Evening,False,False,False
835,9/27/2022,2022-09-27,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Tuesday,Sugarcane juice,Beverages,25,7,175,175,True,Online,False,Mr.,True,Afternoon,False,False,False
836,8/31/2022,2022-08-31,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Vadapav,Fastfood,20,2,40,40,True,Cash,False,Mrs.,True,Midnight,False,False,False
837,5/19/2022,2022-05-19,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Thursday,Aalopuri,Fastfood,20,7,140,140,True,Cash,False,Mr.,True,Midnight,False,False,False
838,7/31/2022,2022-07-31,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Cold coffee,Beverages,40,9,360,360,True,Online,False,Mrs.,True,Morning,False,False,False
839,05-08-2022,2022-08-05,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Friday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mrs.,True,Afternoon,False,False,False
840,2/18/2023,2023-02-18,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Saturday,Cold coffee,Beverages,40,15,600,600,True,Unknown,True,Mrs.,True,Midnight,False,False,True
841,02-03-2023,2023-03-02,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Thursday,Vadapav,Fastfood,20,9,180,180,True,Cash,False,Mr.,True,Night,False,False,False
842,5/25/2022,2022-05-25,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Panipuri,Fastfood,20,2,40,40,True,Cash,False,Mrs.,True,Evening,False,False,False
843,07-04-2022,2022-04-07,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Thursday,Sugarcane juice,Beverages,25,1,25,25,True,Cash,False,Mrs.,True,Morning,False,False,False
844,05-04-2022,2022-04-05,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Sugarcane juice,Beverages,25,13,325,325,True,Cash,False,Mr.,True,Morning,False,False,False
845,07-01-2022,2022-01-07,dd-mm-yyyy,2022,2022-01,2022-01-01,Jan 2022,Friday,Cold coffee,Beverages,40,6,240,240,True,Online,False,Mrs.,True,Evening,False,False,False
846,4/20/2022,2022-04-20,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Wednesday,Aalopuri,Fastfood,20,5,100,100,True,Online,False,Mr.,True,Afternoon,False,False,False
847,8/14/2022,2022-08-14,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Sunday,Panipuri,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Midnight,False,False,False
848,11-10-2022,2022-10-11,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Frankie,Fastfood,50,9,450,450,True,Cash,False,Mr.,True,Night,False,False,False
849,11-03-2022,2022-03-11,dd-mm-yyyy,2022,2022-03,2022-03-01,Mar 2022,Friday,Cold coffee,Beverages,40,10,400,400,True,Cash,False,Mrs.,True,Night,False,False,False
850,8/20/2022,2022-08-20,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Vadapav,Fastfood,20,3,60,60,True,Online,False,Mrs.,True,Afternoon,False,False,False
851,1/28/2023,2023-01-28,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Aalopuri,Fastfood,20,15,300,300,True,Online,False,Mrs.,True,Night,False,False,False
852,05-05-2022,2022-05-05,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Thursday,Sugarcane juice,Beverages,25,8,200,200,True,Online,False,Mr.,True,Night,False,False,False
853,2/17/2023,2023-02-17,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Cold coffee,Beverages,40,3,120,120,True,Online,False,Mrs.,True,Midnight,False,False,False
854,10/14/2022,2022-10-14,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Friday,Cold coffee,Beverages,40,14,560,560,True,Online,False,Mrs.,True,Night,False,False,False
855,10/23/2022,2022-10-23,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Vadapav,Fastfood,20,5,100,100,True,Online,False,Mr.,True,Evening,False,False,False
856,05-04-2022,2022-04-05,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Tuesday,Aalopuri,Fastfood,20,11,220,220,True,Cash,False,Mrs.,True,Night,False,False,False
857,11-08-2022,2022-08-11,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Thursday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mrs.,True,Evening,False,False,False
858,11/22/2022,2022-11-22,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Tuesday,Cold coffee,Beverages,40,9,360,360,True,Cash,False,Mr.,True,Evening,False,False,False
859,10-08-2022,2022-08-10,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Sandwich,Fastfood,60,11,660,660,True,Cash,False,Mrs.,True,Midnight,False,False,False
860,7/16/2022,2022-07-16,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Saturday,Cold coffee,Beverages,40,5,200,200,True,Cash,False,Mr.,True,Night,False,False,False
861,1/24/2023,2023-01-24,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Sugarcane juice,Beverages,25,8,200,200,True,Cash,False,Mrs.,True,Night,False,False,False
862,03-10-2023,2023-10-03,dd-mm-yyyy,2023,2023-10,2023-10-01,Oct 2023,Tuesday,Frankie,Fastfood,50,7,350,350,True,Online,False,Mr.,True,Night,False,False,False
863,09-08-2022,2022-08-09,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Frankie,Fastfood,50,9,450,450,True,Online,False,Mr.,True,Night,False,False,False
864,8/20/2022,2022-08-20,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Cold coffee,Beverages,40,9,360,360,True,Online,False,Mr.,True,Morning,False,False,False
865,1/23/2023,2023-01-23,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Sugarcane juice,Beverages,25,6,150,150,True,Cash,False,Mrs.,True,Night,False,False,False
866,8/13/2022,2022-08-13,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Saturday,Frankie,Fastfood,50,10,500,500,True,Online,False,Mr.,True,Midnight,False,False,False
867,1/26/2023,2023-01-26,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Thursday,Frankie,Fastfood,50,15,750,750,True,Cash,False,Mr.,True,Midnight,False,False,False
868,8/17/2022,2022-08-17,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mrs.,True,Evening,False,False,False
869,6/26/2022,2022-06-26,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Sunday,Panipuri,Fastfood,20,9,180,180,True,Online,False,Mr.,True,Midnight,False,False,False
870,10/31/2022,2022-10-31,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Monday,Cold coffee,Beverages,40,5,200,200,True,Online,False,Mrs.,True,Afternoon,False,False,False
871,12-07-2022,2022-07-12,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Vadapav,Fastfood,20,14,280,280,True,Unknown,True,Mrs.,True,Evening,False,False,True
872,7/14/2022,2022-07-14,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Thursday,Sandwich,Fastfood,60,12,720,720,True,Cash,False,Mr.,True,Afternoon,False,False,False
873,05-09-2022,2022-09-05,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Sugarcane juice,Beverages,25,1,25,25,True,Online,False,Mr.,True,Night,False,False,False
874,05-09-2022,2022-09-05,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,4,160,160,True,Cash,False,Mr.,True,Midnight,False,False,False
875,08-05-2022,2022-05-08,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Vadapav,Fastfood,20,15,300,300,True,Cash,False,Mr.,True,Evening,False,False,False
876,06-10-2022,2022-10-06,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Cold coffee,Beverages,40,8,320,320,True,Online,False,Mrs.,True,Evening,False,False,False
877,10/27/2022,2022-10-27,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Thursday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mrs.,True,Afternoon,False,False,False
878,08-12-2022,2022-12-08,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Sandwich,Fastfood,60,6,360,360,True,Online,False,Mr.,True,Evening,False,False,False
879,11-06-2022,2022-06-11,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Cold coffee,Beverages,40,9,360,360,True,Cash,False,Mrs.,True,Evening,False,False,False
880,6/25/2022,2022-06-25,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Saturday,Sugarcane juice,Beverages,25,5,125,125,True,Cash,False,Mrs.,True,Morning,False,False,False
881,5/25/2022,2022-05-25,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Sandwich,Fastfood,60,2,120,120,True,Cash,False,Mr.,True,Midnight,False,False,False
882,4/23/2022,2022-04-23,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Panipuri,Fastfood,20,9,180,180,True,Online,False,Mr.,True,Morning,False,False,False
883,8/24/2022,2022-08-24,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Aalopuri,Fastfood,20,5,100,100,True,Online,False,Mrs.,True,Midnight,False,False,False
884,03-01-2023,2023-01-03,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Vadapav,Fastfood,20,12,240,240,True,Online,False,Mr.,True,Night,False,False,False
885,10/16/2022,2022-10-16,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mr.,True,Evening,False,False,False
886,7/21/2022,2022-07-21,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Thursday,Sugarcane juice,Beverages,25,4,100,100,True,Cash,False,Mrs.,True,Night,False,False,False
887,10/24/2022,2022-10-24,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Monday,Aalopuri,Fastfood,20,3,60,60,True,Cash,False,Mr.,True,Morning,False,False,False
888,09-05-2022,2022-05-09,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Vadapav,Fastfood,20,8,160,160,True,Cash,False,Mr.,True,Evening,False,False,False
889,04-12-2022,2022-12-04,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Vadapav,Fastfood,20,10,200,200,True,Online,False,Mr.,True,Midnight,False,False,False
890,03-03-2023,2023-03-03,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Friday,Sugarcane juice,Beverages,25,5,125,125,True,Cash,False,Mrs.,True,Morning,False,False,False
891,12/27/2022,2022-12-27,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Tuesday,Cold coffee,Beverages,40,11,440,440,True,Cash,False,Mr.,True,Midnight,False,False,False
892,7/14/2022,2022-07-14,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Thursday,Sugarcane juice,Beverages,25,7,175,175,True,Online,False,Mrs.,True,Evening,False,False,False
893,7/13/2022,2022-07-13,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Sugarcane juice,Beverages,25,12,300,300,True,Cash,False,Mrs.,True,Afternoon,False,False,False
894,3/19/2023,2023-03-19,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Sunday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mr.,True,Morning,False,False,False
895,01-03-2023,2023-03-01,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Sugarcane juice,Beverages,25,11,275,275,True,Cash,False,Mr.,True,Afternoon,False,False,False
896,10/30/2022,2022-10-30,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Sunday,Aalopuri,Fastfood,20,13,260,260,True,Cash,False,Mr.,True,Night,False,False,False
897,8/22/2022,2022-08-22,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Monday,Aalopuri,Fastfood,20,6,120,120,True,Online,False,Mr.,True,Morning,False,False,False
898,03-02-2023,2023-02-03,dd-mm-yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Frankie,Fastfood,50,8,400,400,True,Cash,False,Mr.,True,Afternoon,False,False,False
899,1/24/2023,2023-01-24,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Aalopuri,Fastfood,20,7,140,140,True,Cash,False,Mr.,True,Midnight,False,False,False
900,12-07-2022,2022-07-12,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Sugarcane juice,Beverages,25,9,225,225,True,Online,False,Mr.,True,Afternoon,False,False,False
901,12/24/2022,2022-12-24,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Vadapav,Fastfood,20,7,140,140,True,Online,False,Mrs.,True,Morning,False,False,False
902,11/23/2022,2022-11-23,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Wednesday,Frankie,Fastfood,50,4,200,200,True,Online,False,Mr.,True,Afternoon,False,False,False
903,01-01-2023,2023-01-01,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Sunday,Aalopuri,Fastfood,20,15,300,300,True,Online,False,Mr.,True,Night,False,False,False
904,03-12-2023,2023-12-03,dd-mm-yyyy,2023,2023-12,2023-12-01,Dec 2023,Sunday,Aalopuri,Fastfood,20,4,80,80,True,Cash,False,Mrs.,True,Midnight,False,False,False
905,12/13/2022,2022-12-13,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Tuesday,Frankie,Fastfood,50,15,750,750,True,Cash,False,Mrs.,True,Midnight,False,False,False
906,04-04-2022,2022-04-04,dd-mm-yyyy,2022,2022-04,2022-04-01,Apr 2022,Monday,Sandwich,Fastfood,60,15,900,900,True,Cash,False,Mr.,True,Afternoon,False,False,False
907,10/19/2022,2022-10-19,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Wednesday,Cold coffee,Beverages,40,4,160,160,True,Unknown,True,Mrs.,True,Midnight,False,False,True
908,03-06-2023,2023-06-03,dd-mm-yyyy,2023,2023-06,2023-06-01,Jun 2023,Saturday,Sandwich,Fastfood,60,7,420,420,True,Cash,False,Mrs.,True,Night,False,False,False
909,2/21/2023,2023-02-21,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Cold coffee,Beverages,40,12,480,480,True,Online,False,Mrs.,True,Morning,False,False,False
910,10-09-2022,2022-09-10,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Saturday,Panipuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Afternoon,False,False,False
911,04-09-2022,2022-09-04,dd-mm-yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Sandwich,Fastfood,60,1,60,60,True,Cash,False,Mr.,True,Evening,False,False,False
912,9/17/2022,2022-09-17,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Saturday,Aalopuri,Fastfood,20,6,120,120,True,Cash,False,Mr.,True,Evening,False,False,False
913,2/15/2023,2023-02-15,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Wednesday,Frankie,Fastfood,50,15,750,750,True,Online,False,Mr.,True,Evening,False,False,False
914,03-01-2023,2023-01-03,dd-mm-yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Sandwich,Fastfood,60,14,840,840,True,Cash,False,Mr.,True,Night,False,False,False
915,10-07-2022,2022-07-10,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Sunday,Cold coffee,Beverages,40,7,280,280,True,Online,False,Mr.,True,Afternoon,False,False,False
916,11/17/2022,2022-11-17,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Thursday,Cold coffee,Beverages,40,15,600,600,True,Unknown,True,Mrs.,True,Afternoon,False,False,True
917,5/15/2022,2022-05-15,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Vadapav,Fastfood,20,15,300,300,True,Online,False,Mr.,True,Evening,False,False,False
918,11-12-2022,2022-12-11,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Sunday,Panipuri,Fastfood,20,6,120,120,True,Cash,False,Mr.,True,Evening,False,False,False
919,01-03-2023,2023-03-01,dd-mm-yyyy,2023,2023-03,2023-03-01,Mar 2023,Wednesday,Vadapav,Fastfood,20,8,160,160,True,Online,False,Mrs.,True,Evening,False,False,False
920,07-12-2022,2022-12-07,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Wednesday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mr.,True,Evening,False,False,False
921,9/21/2022,2022-09-21,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Wednesday,Vadapav,Fastfood,20,14,280,280,True,Cash,False,Mr.,True,Midnight,False,False,False
922,6/13/2022,2022-06-13,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mrs.,True,Evening,False,False,False
923,5/30/2022,2022-05-30,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Monday,Cold coffee,Beverages,40,3,120,120,True,Online,False,Mr.,True,Morning,False,False,False
924,12/17/2022,2022-12-17,mm/dd/yyyy,2022,2022-12,2022-12-01,Dec 2022,Saturday,Panipuri,Fastfood,20,14,280,280,True,Cash,False,Mr.,True,Afternoon,False,False,False
925,04-10-2022,2022-10-04,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Frankie,Fastfood,50,4,200,200,True,Online,False,Mrs.,True,Afternoon,False,False,False
926,2/27/2023,2023-02-27,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Monday,Frankie,Fastfood,50,15,750,750,True,Cash,False,Mrs.,True,Afternoon,False,False,False
927,12-02-2022,2022-02-12,dd-mm-yyyy,2022,2022-02,2022-02-01,Feb 2022,Saturday,Cold coffee,Beverages,40,6,240,240,True,Unknown,True,Mrs.,True,Evening,False,False,True
928,04-07-2022,2022-07-04,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Monday,Sandwich,Fastfood,60,11,660,660,True,Online,False,Mr.,True,Evening,False,False,False
929,06-06-2022,2022-06-06,dd-mm-yyyy,2022,2022-06,2022-06-01,Jun 2022,Monday,Frankie,Fastfood,50,9,450,450,True,Online,False,Mrs.,True,Night,False,False,False
930,11/27/2022,2022-11-27,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Sunday,Sugarcane juice,Beverages,25,10,250,250,True,Online,False,Mr.,True,Night,False,False,False
931,6/26/2022,2022-06-26,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Sunday,Aalopuri,Fastfood,20,15,300,300,True,Cash,False,Mr.,True,Afternoon,False,False,False
932,10/18/2022,2022-10-18,mm/dd/yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Sandwich,Fastfood,60,9,540,540,True,Online,False,Mr.,True,Afternoon,False,False,False
933,1/21/2023,2023-01-21,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Saturday,Sugarcane juice,Beverages,25,15,375,375,True,Online,False,Mrs.,True,Afternoon,False,False,False
934,9/19/2022,2022-09-19,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Monday,Cold coffee,Beverages,40,4,160,160,True,Cash,False,Mrs.,True,Afternoon,False,False,False
935,2/17/2023,2023-02-17,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Friday,Sandwich,Fastfood,60,12,720,720,True,Cash,False,Mr.,True,Midnight,False,False,False
936,08-10-2022,2022-10-08,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Panipuri,Fastfood,20,2,40,40,True,Unknown,True,Mr.,True,Midnight,False,False,True
937,6/22/2022,2022-06-22,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Wednesday,Panipuri,Fastfood,20,4,80,80,True,Cash,False,Mr.,True,Night,False,False,False
938,08-10-2022,2022-10-08,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Saturday,Sugarcane juice,Beverages,25,14,350,350,True,Cash,False,Mr.,True,Evening,False,False,False
939,2/19/2023,2023-02-19,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Sunday,Vadapav,Fastfood,20,15,300,300,True,Online,False,Mr.,True,Midnight,False,False,False
940,02-07-2023,2023-07-02,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Sunday,Sugarcane juice,Beverages,25,14,350,350,True,Online,False,Mrs.,True,Midnight,False,False,False
941,02-10-2023,2023-10-02,dd-mm-yyyy,2023,2023-10,2023-10-01,Oct 2023,Monday,Cold coffee,Beverages,40,10,400,400,True,Online,False,Mrs.,True,Morning,False,False,False
942,7/20/2022,2022-07-20,mm/dd/yyyy,2022,2022-07,2022-07-01,Jul 2022,Wednesday,Frankie,Fastfood,50,6,300,300,True,Cash,False,Mr.,True,Night,False,False,False
943,6/30/2022,2022-06-30,mm/dd/yyyy,2022,2022-06,2022-06-01,Jun 2022,Thursday,Vadapav,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Night,False,False,False
944,05-12-2022,2022-12-05,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Monday,Aalopuri,Fastfood,20,2,40,40,True,Cash,False,Mr.,True,Midnight,False,False,False
945,5/15/2022,2022-05-15,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Cold coffee,Beverages,40,2,80,80,True,Online,False,Mrs.,True,Afternoon,False,False,False
946,2/21/2023,2023-02-21,mm/dd/yyyy,2023,2023-02,2023-02-01,Feb 2023,Tuesday,Sandwich,Fastfood,60,8,480,480,True,Cash,False,Mr.,True,Midnight,False,False,False
947,8/16/2022,2022-08-16,mm/dd/yyyy,2022,2022-08,2022-08-01,Aug 2022,Tuesday,Aalopuri,Fastfood,20,11,220,220,True,Online,False,Mr.,True,Night,False,False,False
948,1/16/2023,2023-01-16,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Monday,Sandwich,Fastfood,60,10,600,600,True,Online,False,Mr.,True,Evening,False,False,False
949,01-07-2023,2023-07-01,dd-mm-yyyy,2023,2023-07,2023-07-01,Jul 2023,Saturday,Panipuri,Fastfood,20,1,20,20,True,Cash,False,Mrs.,True,Evening,False,False,False
950,9/25/2022,2022-09-25,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Sunday,Frankie,Fastfood,50,6,300,300,True,Online,False,Mrs.,True,Evening,False,False,False
951,11-11-2022,2022-11-11,dd-mm-yyyy,2022,2022-11,2022-11-01,Nov 2022,Friday,Panipuri,Fastfood,20,11,220,220,True,Cash,False,Mrs.,True,Afternoon,False,False,False
952,9/24/2022,2022-09-24,mm/dd/yyyy,2022,2022-09,2022-09-01,Sep 2022,Saturday,Aalopuri,Fastfood,20,14,280,280,True,Cash,False,Mrs.,True,Evening,False,False,False
953,11-10-2022,2022-10-11,dd-mm-yyyy,2022,2022-10,2022-10-01,Oct 2022,Tuesday,Sandwich,Fastfood,60,2,120,120,True,Online,False,Mrs.,True,Afternoon,False,False,False
954,1/31/2023,2023-01-31,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Tuesday,Aalopuri,Fastfood,20,3,60,60,True,Cash,False,Mrs.,True,Midnight,False,False,False
955,1/27/2023,2023-01-27,mm/dd/yyyy,2023,2023-01,2023-01-01,Jan 2023,Friday,Sugarcane juice,Beverages,25,7,175,175,True,Online,False,Mr.,True,Afternoon,False,False,False
956,4/30/2022,2022-04-30,mm/dd/yyyy,2022,2022-04,2022-04-01,Apr 2022,Saturday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mr.,True,Morning,False,False,False
957,02-08-2023,2023-08-02,dd-mm-yyyy,2023,2023-08,2023-08-01,Aug 2023,Wednesday,Panipuri,Fastfood,20,3,60,60,True,Online,False,Mrs.,True,Midnight,False,False,False
958,5/22/2022,2022-05-22,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Sunday,Sandwich,Fastfood,60,11,660,660,True,Online,False,Mrs.,True,Night,False,False,False
959,11/28/2022,2022-11-28,mm/dd/yyyy,2022,2022-11,2022-11-01,Nov 2022,Monday,Vadapav,Fastfood,20,8,160,160,True,Online,False,Mrs.,True,Midnight,False,False,False
960,08-12-2022,2022-12-08,dd-mm-yyyy,2022,2022-12,2022-12-01,Dec 2022,Thursday,Sugarcane juice,Beverages,25,15,375,375,True,Online,False,Mrs.,True,Evening,False,False,False
961,3/14/2023,2023-03-14,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Tuesday,Frankie,Fastfood,50,13,650,650,True,Cash,False,Mr.,True,Night,False,False,False
962,5/18/2022,2022-05-18,mm/dd/yyyy,2022,2022-05,2022-05-01,May 2022,Wednesday,Frankie,Fastfood,50,13,650,650,True,Online,False,Mrs.,True,Afternoon,False,False,False
963,10-05-2022,2022-05-10,dd-mm-yyyy,2022,2022-05,2022-05-01,May 2022,Tuesday,Vadapav,Fastfood,20,6,120,120,True,Cash,False,Mrs.,True,Morning,False,False,False
964,05-07-2022,2022-07-05,dd-mm-yyyy,2022,2022-07,2022-07-01,Jul 2022,Tuesday,Cold coffee,Beverages,40,8,320,320,True,Cash,False,Mr.,True,Evening,False,False,False
965,10-08-2022,2022-08-10,dd-mm-yyyy,2022,2022-08,2022-08-01,Aug 2022,Wednesday,Frankie,Fastfood,50,5,250,250,True,Online,False,Mrs.,True,Night,False,False,False
966,3/19/2023,2023-03-19,mm/dd/yyyy,2023,2023-03,2023-03-01,Mar 2023,Sunday,Panipuri,Fastfood,20,11,220,220,True,Online,False,Mrs.,True,Morning,False,False,False
